Variable,Description,,,,,,,,,,,,,,,,,,,,,,
Q86e_3pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Treating you with care and concern - % Neither good nor poor (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86e_4pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Treating you with care and concern - % Poor (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86e_5pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Treating you with care and concern - % Very poor (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86e_6pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Treating you with care and concern - % Doesn't apply",,,,,,,,,,,,,,,,,,,,,,
Q86e_12pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Treating you with care and concern - % Summary result - Good (Combined 'very good' and 'good' responses, base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q87_1pct,"During last general practice appointment, healthcare professional recognised and/or understood mental health needs - % Yes, definitely (base excluding 'I did not have any mental health needs' and 'Did not apply to my last appointment')",,,,,,,,,,,,,,,,,,,,,,
Q87_2pct,"During last general practice appointment, healthcare professional recognised and/or understood mental health needs - % Yes, to some extent (base excluding 'I did not have any mental health needs' and 'Did not apply to my last appointment')",,,,,,,,,,,,,,,,,,,,,,
Q87_3pct,"During last general practice appointment, healthcare professional recognised and/or understood mental health needs - % No, not at all (base excluding 'I did not have any mental health needs' and 'Did not apply to my last appointment')",,,,,,,,,,,,,,,,,,,,,,
Q87_4pct,"During last general practice appointment, healthcare professional recognised and/or understood mental health needs - % I did not have any mental health needs",,,,,,,,,,,,,,,,,,,,,,
Q87_5pct,"During last general practice appointment, healthcare professional recognised and/or understood mental health needs - % Did not apply to my last appointment",,,,,,,,,,,,,,,,,,,,,,
Q87_12pct,"During last general practice appointment, healthcare professional recognised and/or understood mental health needs - Summary result - % Yes (Combined 'Yes, definitely' and 'Yes, to some extent' responses, base excluding 'I did not have any mental health needs' and 'Did not apply to my last appointment')",,,,,,,,,,,,,,,,,,,,,,
Q88_1pct,"During last general practice appointment, involved as much as they wanted to be in decisions about care and treatment - % Yes, definitely (base excluding 'Don’t know / doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q88_2pct,"During last general practice appointment, involved as much as they wanted to be in decisions about care and treatment - % Yes, to some extent (base excluding 'Don’t know / doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q88_3pct,"During last general practice appointment, involved as much as they wanted to be in decisions about care and treatment - % No, not at all (base excluding 'Don’t know / doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q88_4pct,"During last general practice appointment, involved as much as they wanted to be in decisions about care and treatment - % Don't know / doesn't apply",,,,,,,,,,,,,,,,,,,,,,
Q88_12pct,"During last general practice appointment, involved as much as wanted to be in decisions about care and treatment - % Summary result - Yes (Combined 'yes, definitely' and 'yes, to some extent' responses, base excluding 'don’t know / doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q89_1pct,"During last general practice appointment, had confidence and trust in healthcare professional  - % Yes, definitely (base excluding 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q89_2pct,"During last general practice appointment, had confidence and trust in healthcare professional  - % Yes, to some extent (base excluding 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q89_3pct,"During last general practice appointment, had confidence and trust in healthcare professional  - % No, not at all (base excluding 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q89_4pct,"During last general practice appointment, had confidence and trust in healthcare professional  - % Don't know / can't say",,,,,,,,,,,,,,,,,,,,,,
Q89_12pct,"During last general practice appointment, had confidence and trust in healthcare professional - % Summary result - Yes (Combined 'yes, definitely' and 'yes, to some extent' responses, base excluding 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q90_1pct,"Needs met at last general practice appointment - % Yes, definitely (base excluding 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q90_2pct,"Needs met at last general practice appointment - % Yes, to some extent (base excluding 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q90_3pct,"Needs met at last general practice appointment - % No, not at all (base excluding 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q90_4pct,Needs met at last general practice appointment - % Don't know / can't say,,,,,,,,,,,,,,,,,,,,,,
Q90_12pct,"Needs met at last general practice appointment - % Summary result - Yes (Combined 'yes, definitely' and 'yes, to some extent' responses, base excluding 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q28_1pct,Overall experience of GP practice - % Very good,,,,,,,,,,,,,,,,,,,,,,
Q28_2pct,Overall experience of GP practice - % Fairly good,,,,,,,,,,,,,,,,,,,,,,
Q28_3pct,Overall experience of GP practice - % Neither good nor poor,,,,,,,,,,,,,,,,,,,,,,
Q28_4pct,Overall experience of GP practice - % Fairly poor,,,,,,,,,,,,,,,,,,,,,,
Q28_5pct,Overall experience of GP practice - % Very poor,,,,,,,,,,,,,,,,,,,,,,
Q28_12pct,Overall experience of GP practice - % Summary result - Good (Combined 'very good' and 'fairly good' responses),,,,,,,,,,,,,,,,,,,,,,
Q111_1pct,"Avoided making a general practice appointment in last 12 months - % Yes, because I didn't have time (base excluding 'I haven't needed an appointment')",,,,,,,,,,,,,,,,,,,,,,
Q111_2pct,"Avoided making a general practice appointment in last 12 months - % Yes, because I was worried about the risk of catching COVID-19 (base excluding 'I haven't needed an appointment')",,,,,,,,,,,,,,,,,,,,,,
Q111_3pct,"Avoided making a general practice appointment in last 12 months - % Yes, because I was worried about the burden on the NHS (base excluding 'I haven't needed an appointment')",,,,,,,,,,,,,,,,,,,,,,
Q111_4pct,"Avoided making a general practice appointment in last 12 months - % Yes, because I found it too difficult (base excluding 'I haven't needed an appointment')",,,,,,,,,,,,,,,,,,,,,,
Q111_5pct,"Avoided making a general practice appointment in last 12 months - % Yes, for another reason (base excluding 'I haven't needed an appointment')",,,,,,,,,,,,,,,,,,,,,,
Q111_6pct,Avoided making a general practice appointment in last 12 months - % No (base excluding 'I haven't needed an appointment'),,,,,,,,,,,,,,,,,,,,,,
Q111_7pct,Avoided making a general practice appointment in last 12 months - % I haven't needed an appointment,,,,,,,,,,,,,,,,,,,,,,
Q111_12345pct,"Avoided making a general practice appointment in last 12 months - % Summary result - Yes (Combined 'yes' variables - codes 1, 2, 3, 4 and 5 base excluding 'I haven't needed an appointment')",,,,,,,,,,,,,,,,,,,,,,
Q91_1pct,"Health experiences over the last 12 months - % Problems with your physical mobility, for example, difficulty getting about your home",,,,,,,,,,,,,,,,,,,,,,
Q91_2pct,Health experiences over the last 12 months - % Two or more falls that have needed medical attention,,,,,,,,,,,,,,,,,,,,,,
Q91_3pct,Health experiences over the last 12 months - % Feeling isolated from others,,,,,,,,,,,,,,,,,,,,,,
Q91_4pct,Health experiences over the last 12 months - % None of these,,,,,,,,,,,,,,,,,,,,,,
Q30_recoded_1pct,"Long-term physical or mental health conditions, disabilities or illnesses - % Yes (base excluding 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q30_recoded_2pct,"Long-term physical or mental health conditions, disabilities or illnesses - % No (base excluding 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q30_recoded_3pct,"Long-term physical or mental health conditions, disabilities or illnesses - % Don't know / can't say",,,,,,,,,,,,,,,,,,,,,,
Q30_recoded_4pct,"Long-term physical or mental health conditions, disabilities or illnesses - % I would prefer not to say (base excluding 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q31_1pct,Long-term health condition - % Alzheimer's disease or other cause of dementia,,,,,,,,,,,,,,,,,,,,,,
Q31_3pct,Long-term health condition - % Arthritis or ongoing problem with back and joints,,,,,,,,,,,,,,,,,,,,,,
Q31_21pct,Long-term health condition - % Autism or autism spectrum condition,,,,,,,,,,,,,,,,,,,,,,
Q31_5pct,Long-term health condition - % Blindness or partial sight,,,,,,,,,,,,,,,,,,,,,,
Q31_4pct,Long-term health condition - % A breathing condition such as asthma or COPD,,,,,,,,,,,,,,,,,,,,,,
Q31_6pct,Long-term health condition - % Cancer (diagnosis or treatment in the last 5 years),,,,,,,,,,,,,,,,,,,,,,
Q31_7pct,Long-term health condition - % Deafness or hearing loss,,,,,,,,,,,,,,,,,,,,,,
Q31_8pct,Long-term health condition - % Diabetes,,,,,,,,,,,,,,,,,,,,,,
Q31_2pct,"Long-term health condition - % A heart condition, such as angina or atrial fibrillation",,,,,,,,,,,,,,,,,,,,,,
Q31_10pct,Long-term health condition - % High blood pressure,,,,,,,,,,,,,,,,,,,,,,
Q31_11pct,Long-term health condition - % Kidney or liver disease,,,,,,,,,,,,,,,,,,,,,,
Q31_19pct,Long-term health condition - % A learning disability,,,,,,,,,,,,,,,,,,,,,,
Q31_14pct,Long-term health condition - % A mental health condition,,,,,,,,,,,,,,,,,,,,,,
Q31_15pct,"Long-term health condition - % A neurological condition, such as epilepsy",,,,,,,,,,,,,,,,,,,,,,
Q31_20pct,Long-term health condition - % A stroke (which affects your day-to-day life),,,,,,,,,,,,,,,,,,,,,,
Q31_16pct,Long-term health condition - % Another long-term condition or disability,,,,,,,,,,,,,,,,,,,,,,
Q31_17pct,Long-term health condition - % I do not have any long-term conditions,,,,,,,,,,,,,,,,,,,,,,
Q118_1pct,"Would you describe yourself as having ""long COVID"" - % Yes",,,,,,,,,,,,,,,,,,,,,,
Q118_2pct,"Would you describe yourself as having ""long COVID"" - % No",,,,,,,,,,,,,,,,,,,,,,
Q118_3pct,"Would you describe yourself as having ""long COVID"" - % Not sure",,,,,,,,,,,,,,,,,,,,,,
Q118_4pct,"Would you describe yourself as having ""long COVID"" - % Prefer not to say",,,,,,,,,,,,,,,,,,,,,,
Q93_1pct,"Conditions reduce your ability to carry out your day-to-day activities - % Yes, a lot",,,,,,,,,,,,,,,,,,,,,,
Q93_2pct,"Conditions reduce your ability to carry out your day-to-day activities - % Yes, a little",,,,,,,,,,,,,,,,,,,,,,
Q93_3pct,"Conditions reduce your ability to carry out your day-to-day activities - % No, not at all",,,,,,,,,,,,,,,,,,,,,,
Q93_12pct,"Conditions reduce your ability to carry out your day-to-day activities - % Summary result - Yes (Combined 'yes, a lot' and 'yes, a little' responses)",,,,,,,,,,,,,,,,,,,,,,
Q94_1pct,Confidence can manage any issues arising from your condition (or conditions) - % Very confident (base excluding 'don't know'),,,,,,,,,,,,,,,,,,,,,,
Q94_2pct,Confidence can manage any issues arising from your condition (or conditions) - % Fairly confident (base excluding 'don't know'),,,,,,,,,,,,,,,,,,,,,,
Q94_3pct,Confidence can manage any issues arising from your condition (or conditions) - % Not very confident (base excluding 'don't know'),,,,,,,,,,,,,,,,,,,,,,
Q94_4pct,Confidence can manage any issues arising from your condition (or conditions) - % Not at all confident (base excluding 'don't know'),,,,,,,,,,,,,,,,,,,,,,
Q94_5pct,Confidence can manage any issues arising from your condition (or conditions) - % Don't know,,,,,,,,,,,,,,,,,,,,,,
Q94_12pct,"Confidence can manage any issues arising from your condition (or conditions) - % Summary result - Confident (Combined 'very confident' and 'fairly confident' responses, base excluding 'don't know')",,,,,,,,,,,,,,,,,,,,,,
Q32_1pct,"Last 12 months, enough support from local services/organisations to help manage long-term conditions - % Yes, definitely (base excluding 'I haven't needed support' and 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q32_2pct,"Last 12 months, enough support from local services/organisations to help manage long-term conditions - % Yes, to some extent (base excluding 'I haven't needed support' and 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q32_3pct,"Last 12 months, enough support from local services/organisations to help manage long-term conditions - % No (base excluding 'I haven't needed support' and 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q32_4pct,"Last 12 months, enough support from local services/organisations to help manage long-term conditions - % I haven't needed support",,,,,,,,,,,,,,,,,,,,,,
Q32_5pct,"Last 12 months, enough support from local services/organisations to help manage long-term conditions - % Don't know / can't say",,,,,,,,,,,,,,,,,,,,,,
Q32_12pct,"Last 12 months, had enough support from local services/organisations to help manage long-term conditions - % Summary result - Yes (Combined 'yes, definitely' and 'yes, to some extent' responses, base excluding 'I haven't needed support' and 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q96_1pct,Had a conversation with a healthcare professional from GP practice to discuss what is important  when managing condition (or conditions) - % Yes,,,,,,,,,,,,,,,,,,,,,,
Q96_2pct,Had a conversation with a healthcare professional from GP practice to discuss what is important  when managing condition (or conditions) - % No,,,,,,,,,,,,,,,,,,,,,,
Q96_3pct,Had a conversation with a healthcare professional from GP practice to discuss what is important  when managing condition (or conditions) - % Don't know,,,,,,,,,,,,,,,,,,,,,,
Q97_1pct,Agreed a plan with a healthcare professional from your GP practice to manage your condition (or conditions) - % Yes,,,,,,,,,,,,,,,,,,,,,,
Q97_2pct,Agreed a plan with a healthcare professional from your GP practice to manage your condition (or conditions) - % No,,,,,,,,,,,,,,,,,,,,,,
Q97_3pct,Agreed a plan with a healthcare professional from your GP practice to manage your condition (or conditions) - % Don't know,,,,,,,,,,,,,,,,,,,,,,
Q98_1pct,How helpful plan is in managing your condition (or conditions) - % Very helpful (base excluding 'don't know'),,,,,,,,,,,,,,,,,,,,,,
Q98_2pct,How helpful plan is in managing your condition (or conditions) - % Fairly helpful (base excluding 'don't know'),,,,,,,,,,,,,,,,,,,,,,
Q98_3pct,How helpful plan is in managing your condition (or conditions) - % Not very helpful (base excluding 'don't know'),,,,,,,,,,,,,,,,,,,,,,
Q98_4pct,How helpful plan is in managing your condition (or conditions) - % Not at all helpful (base excluding 'don't know'),,,,,,,,,,,,,,,,,,,,,,
Q98_5pct,How helpful plan is in managing your condition (or conditions) - % Don't know,,,,,,,,,,,,,,,,,,,,,,
Q98_12pct,"How helpful plan is in managing your condition (or conditions) - % Summary result - Helpful (Combined 'very helpful' and 'fairly helpful' responses, base excluding 'don't know')",,,,,,,,,,,,,,,,,,,,,,
Q66_1pct,"Contacted an NHS service when they wanted to see a GP but GP practice was closed in last 12 months - % Yes, for myself",,,,,,,,,,,,,,,,,,,,,,
Q66_2pct,"Contacted an NHS service when they wanted to see a GP but GP practice was closed in last 12 months - % Yes, for someone else",,,,,,,,,,,,,,,,,,,,,,
Q66_3pct,Contacted an NHS service when they wanted to see a GP but GP practice was closed in last 12 months - % No,,,,,,,,,,,,,,,,,,,,,,
Q109_1pct,"Considering all of the services you contacted, which of the following happened on that occasion - % I called an NHS helpline, such as NHS 111",,,,,,,,,,,,,,,,,,,,,,
Q109_2pct,"Considering all of the services you contacted, which of the following happened on that occasion - % I used an online NHS service (including NHS 111 online)",,,,,,,,,,,,,,,,,,,,,,
Q109_3pct,"Considering all of the services you contacted, which of the following happened on that occasion - % I used a non-NHS online service, or looked online for information",,,,,,,,,,,,,,,,,,,,,,
Q109_4pct,"Considering all of the services you contacted, which of the following happened on that occasion - % A healthcare professional called me back",,,,,,,,,,,,,,,,,,,,,,
Q109_5pct,"Considering all of the services you contacted, which of the following happened on that occasion - % A healthcare professional visited me at home",,,,,,,,,,,,,,,,,,,,,,
Q109_6pct,"Considering all of the services you contacted, which of the following happened on that occasion - % I went to A&E",,,,,,,,,,,,,,,,,,,,,,
Q109_7pct,"Considering all of the services you contacted, which of the following happened on that occasion - % I spoke to a pharmacist",,,,,,,,,,,,,,,,,,,,,,
Q109_8pct,"Considering all of the services you contacted, which of the following happened on that occasion - % I used another general practice service",,,,,,,,,,,,,,,,,,,,,,
Q109_9pct,"Considering all of the services you contacted, which of the following happened on that occasion - % I contacted or used another NHS service",,,,,,,,,,,,,,,,,,,,,,
Q109_10pct,"Considering all of the services you contacted, which of the following happened on that occasion - % I contacted or used another non-NHS service",,,,,,,,,,,,,,,,,,,,,,
Q109_11pct,"Considering all of the services you contacted, which of the following happened on that occasion - % Can't remember",,,,,,,,,,,,,,,,,,,,,,
Q68_1pct,Feeling on how quickly received care or advice when contacted NHS services when wanted to see GP but GP practice was closed - % It was about right (base excluding 'don't know / doesn't apply'),,,,,,,,,,,,,,,,,,,,,,
Q68_2pct,Feeling on how quickly received care or advice when contacted NHS services when wanted to see GP but GP practice was closed - % It took too long (base excluding 'don't know / doesn't apply'),,,,,,,,,,,,,,,,,,,,,,
Q68_3pct,Feeling on how quickly received care or advice when contacted NHS services when wanted to see GP but GP practice was closed - % Don't know / doesn't apply,,,,,,,,,,,,,,,,,,,,,,
Q70_1pct,Overall experience of NHS services when GP practice was closed - % Very good (base excluding 'don't know / can't say'),,,,,,,,,,,,,,,,,,,,,,
Q70_2pct,Overall experience of NHS services when GP practice was closed - % Fairly good (base excluding 'don't know / can't say'),,,,,,,,,,,,,,,,,,,,,,
Q70_3pct,Overall experience of NHS services when GP practice was closed - % Neither good nor poor (base excluding 'don't know / can't say'),,,,,,,,,,,,,,,,,,,,,,
Q70_4pct,Overall experience of NHS services when GP practice was closed - % Fairly poor (base excluding 'don't know / can't say'),,,,,,,,,,,,,,,,,,,,,,
Q70_5pct,Overall experience of NHS services when GP practice was closed - % Very poor (base excluding 'don't know / can't say'),,,,,,,,,,,,,,,,,,,,,,
Q70_6pct,Overall experience of NHS services when GP practice was closed - % Don't know / can't say,,,,,,,,,,,,,,,,,,,,,,
Q70_12pct,"Overall experience of NHS services when GP practice was closed - % Summary result - Good (Combined 'very good' and 'fairly good' responses, base excluding 'don't know / can't say')",,,,,,,,,,,,,,,,,,,,,,
Q42_1pct,Last tried to get an NHS dental appointment for themselves - %  In the last 3 months,,,,,,,,,,,,,,,,,,,,,,
Q42_2pct,Last tried to get an NHS dental appointment for themselves - % Between 3 and 6 months ago,,,,,,,,,,,,,,,,,,,,,,
Q42_3pct,Last tried to get an NHS dental appointment for themselves - % Between 6 months and a year ago,,,,,,,,,,,,,,,,,,,,,,
Q42_4pct,Last tried to get an NHS dental appointment for themselves - % Between 1 and 2 years ago,,,,,,,,,,,,,,,,,,,,,,
Q42_5pct,Last tried to get an NHS dental appointment for themselves - % More than 2 years ago,,,,,,,,,,,,,,,,,,,,,,
Q42_6pct,Last tried to get an NHS dental appointment for themselves - % I have never tried to get an NHS dental appointment,,,,,,,,,,,,,,,,,,,,,,
Q43_1pct,Appointment with dental practice had been to before for NHS dental care - % Yes,,,,,,,,,,,,,,,,,,,,,,
Q43_2pct,Appointment with dental practice had been to before for NHS dental care - % No,,,,,,,,,,,,,,,,,,,,,,
Q43_3pct,Appointment with dental practice had been to before for NHS dental care - % Can't remember,,,,,,,,,,,,,,,,,,,,,,
Q119_1pct,Successful in getting an NHS dental appointment - % Yes,,,,,,,,,,,,,,,,,,,,,,
Q119_2pct,"Successful in getting an NHS dental appointment - % No, no appointments were available",,,,,,,,,,,,,,,,,,,,,,
Q119_3pct,"Successful in getting an NHS dental appointment - % No, the dentist was not taking new patients",,,,,,,,,,,,,,,,,,,,,,
Q119_4pct,"Successful in getting an NHS dental appointment - % No, for another reason",,,,,,,,,,,,,,,,,,,,,,
Q119_5pct,Successful in getting an NHS dental appointment - % Can't remember,,,,,,,,,,,,,,,,,,,,,,
Q45_1pct,Overall experience of NHS dental services - % Very good,,,,,,,,,,,,,,,,,,,,,,
Q45_2pct,Overall experience of NHS dental services - % Fairly good,,,,,,,,,,,,,,,,,,,,,,
Q45_3pct,Overall experience of NHS dental services - % Neither good nor poor,,,,,,,,,,,,,,,,,,,,,,
Q45_4pct,Overall experience of NHS dental services - % Fairly poor,,,,,,,,,,,,,,,,,,,,,,
Q45_5pct,Overall experience of NHS dental services - % Very poor,,,,,,,,,,,,,,,,,,,,,,
Q120_1pct,Reason haven't tried to get an NHS dental appointment in last two years - % I haven't needed to visit a dentist,,,,,,,,,,,,,,,,,,,,,,
Q120_2pct,Reason haven't tried to get an NHS dental appointment in last two years - % I don't like going to the dentist,,,,,,,,,,,,,,,,,,,,,,
Q120_3pct,Reason haven't tried to get an NHS dental appointment in last two years - % I didn't think I could get an NHS dentist,,,,,,,,,,,,,,,,,,,,,,
Q120_4pct,Reason haven't tried to get an NHS dental appointment in last two years - % I'm on a waiting list for an NHS dentist,,,,,,,,,,,,,,,,,,,,,,
Q120_5pct,Reason haven't tried to get an NHS dental appointment in last two years - % I prefer to go to a private dentist,,,,,,,,,,,,,,,,,,,,,,
Q120_6pct,Reason haven't tried to get an NHS dental appointment in last two years - % NHS dental care is too expensive,,,,,,,,,,,,,,,,,,,,,,
Q120_7pct,Reason haven't tried to get an NHS dental appointment in last two years - % Another reason,,,,,,,,,,,,,,,,,,,,,,
Q112_1pct,Which of the following best describes you - % Female,,,,,,,,,,,,,,,,,,,,,,
Q112_2pct,Which of the following best describes you - % Male,,,,,,,,,,,,,,,,,,,,,,
Q112_3pct,Which of the following best describes you - % Non-binary,,,,,,,,,,,,,,,,,,,,,,
Q112_4pct,Which of the following best describes you - % Prefer to self-describe,,,,,,,,,,,,,,,,,,,,,,
Q112_5pct,Which of the following best describes you - % Prefer not to say,,,,,,,,,,,,,,,,,,,,,,
Q113_1pct,Is your gender identity the same as the sex you were registered at birth - % Yes,,,,,,,,,,,,,,,,,,,,,,
Q113_2pct,Is your gender identity the same as the sex you were registered at birth - % No,,,,,,,,,,,,,,,,,,,,,,
Q113_3pct,Is your gender identity the same as the sex you were registered at birth - % Prefer not to say,,,,,,,,,,,,,,,,,,,,,,
Q49_1pct,"Ethnic group - % White - English, Welsh, Scottish, Northern Irish or British",,,,,,,,,,,,,,,,,,,,,,
Q49_2pct,Ethnic group - % White - Irish,,,,,,,,,,,,,,,,,,,,,,
Q49_3pct,Ethnic group - % White - Gypsy or Irish Traveller,,,,,,,,,,,,,,,,,,,,,,
Q49_19pct,Ethnic group - % White - Roma,,,,,,,,,,,,,,,,,,,,,,
Q49_4pct,Ethnic group - % White - Any other White background,,,,,,,,,,,,,,,,,,,,,,
Q49_5pct,Ethnic group - % Mixed - White and Black Caribbean,,,,,,,,,,,,,,,,,,,,,,
Q49_6pct,Ethnic group - % Mixed - White and Black African,,,,,,,,,,,,,,,,,,,,,,
Q49_7pct,Ethnic group - % Mixed - White and Asian,,,,,,,,,,,,,,,,,,,,,,
Q49_8pct,Ethnic group - % Mixed - Any other Mixed or Multiple Ethnic background,,,,,,,,,,,,,,,,,,,,,,
Q49_9pct,Ethnic group - % Mixed - Any other Mixed or Multiple Ethnic background,,,,,,,,,,,,,,,,,,,,,,
Q49_10pct,Ethnic group - % Asian or Asian British - Pakistani,,,,,,,,,,,,,,,,,,,,,,
Q49_11pct,Ethnic group - % Asian or Asian British - Bangladeshi,,,,,,,,,,,,,,,,,,,,,,
Q49_12pct,Ethnic group - % Asian or Asian British - Chinese,,,,,,,,,,,,,,,,,,,,,,
Q49_13pct,Ethnic group - % Asian or Asian British - Any other Asian background,,,,,,,,,,,,,,,,,,,,,,
Q49_15pct,"Ethnic group - % Black, Black British, Caribbean or African - Caribbean",,,,,,,,,,,,,,,,,,,,,,
Q49_14pct,"Ethnic group - % Black, Black British, Caribbean or African - African",,,,,,,,,,,,,,,,,,,,,,
Q49_16pct,"Ethnic group - % Black, Black British, Caribbean or African - Any other Black, Black British, Caribbean or African background",,,,,,,,,,,,,,,,,,,,,,
Q49_17pct,Ethnic group - % Other - Arab,,,,,,,,,,,,,,,,,,,,,,
Q49_18pct,Ethnic group - % Other - Any other ethnic group,,,,,,,,,,,,,,,,,,,,,,
Q49band_1pct,Ethnic group banded - % White,,,,,,,,,,,,,,,,,,,,,,
Q49band_2pct,Ethnic group banded - % Mixed or multiple ethnic groups,,,,,,,,,,,,,,,,,,,,,,
Q49band_3pct,Ethnic group banded - % Asian or Asian British,,,,,,,,,,,,,,,,,,,,,,
Q49band_4pct,"Ethnic group banded - % Black, Black British, Caribbean or African",,,,,,,,,,,,,,,,,,,,,,
Q49band_5pct,Ethnic group banded - % Other ethnic group,,,,,,,,,,,,,,,,,,,,,,
Q48_Merged_1pct,Age - % Under 16,,,,,,,,,,,,,,,,,,,,,,
Q48_Merged_2pct,Age - % 16 to 24,,,,,,,,,,,,,,,,,,,,,,
Q48_Merged_3pct,Age - % 25 to 34,,,,,,,,,,,,,,,,,,,,,,
Q48_Merged_4pct,Age - % 35 to 44,,,,,,,,,,,,,,,,,,,,,,
Q48_Merged_5pct,Age - % 45 to 54,,,,,,,,,,,,,,,,,,,,,,
Q48_Merged_6pct,Age - % 55 to 64,,,,,,,,,,,,,,,,,,,,,,
Q48_Merged_7pct,Age - % 65 to 74,,,,,,,,,,,,,,,,,,,,,,
Q48_Merged_8pct,Age - % 75 to 84,,,,,,,,,,,,,,,,,,,,,,
Q48_Merged_9pct,Age - % 85 or over,,,,,,,,,,,,,,,,,,,,,,
Q50_1pct,Working status - % In full-time paid work (30 hours or more each week),,,,,,,,,,,,,,,,,,,,,,
Q50_2pct,Working status - % In part-time paid work (under 30 hours each week),,,,,,,,,,,,,,,,,,,,,,
Q50_3pct,"Working status - % In full-time education at school, college or university",,,,,,,,,,,,,,,,,,,,,,
Q50_4pct,Working status - % Unemployed,,,,,,,,,,,,,,,,,,,,,,
Q50_5pct,Working status - % Permanently sick or disabled,,,,,,,,,,,,,,,,,,,,,,
Q50_6pct,Working status - % Fully retired from work,,,,,,,,,,,,,,,,,,,,,,
Q50_7pct,Working status - % Looking after the family or home,,,,,,,,,,,,,,,,,,,,,,
Q50_8pct,Working status - % Doing something else,,,,,,,,,,,,,,,,,,,,,,
Q56_1pct,Look after/provide support to family etc. for physical or mental ill health/problems in old age - % No,,,,,,,,,,,,,,,,,,,,,,
Q56_2pct,"Look after/provide support to family etc. for physical or mental ill health/problems in old age - % Yes, 1 to 9 hours a week",,,,,,,,,,,,,,,,,,,,,,
Q56_3pct,"Look after/provide support to family etc. for physical or mental ill health/problems in old age - % Yes, 10 to 19 hours a week",,,,,,,,,,,,,,,,,,,,,,
Q56_4pct,"Look after/provide support to family etc. for physical or mental ill health/problems in old age - % Yes, 20 to 34 hours a week",,,,,,,,,,,,,,,,,,,,,,
Q56_5pct,"Look after/provide support to family etc. for physical or mental ill health/problems in old age - % Yes, 35 to 49 hours a week",,,,,,,,,,,,,,,,,,,,,,
Q56_6pct,"Look after/provide support to family etc. for physical or mental ill health/problems in old age - % Yes, 50 or more hours a week",,,,,,,,,,,,,,,,,,,,,,
Q56_23456pct,Look after/provide support to family etc. for physical or mental ill health/problems in old age - % Summary result - Yes (Combined all 'yes' responses),,,,,,,,,,,,,,,,,,,,,,
Q53_1pct,Parent or legal guardian - % Yes,,,,,,,,,,,,,,,,,,,,,,
Q53_2pct,Parent or legal guardian - % No,,,,,,,,,,,,,,,,,,,,,,
Q54_1pct,Deaf and use sign language - % Yes,,,,,,,,,,,,,,,,,,,,,,
Q54_2pct,Deaf and use sign language - % No,,,,,,,,,,,,,,,,,,,,,,
Q55_1pct,Smoking habits - % Never smoked,,,,,,,,,,,,,,,,,,,,,,
Q55_2pct,Smoking habits - % Former smoker,,,,,,,,,,,,,,,,,,,,,,
Q55_3pct,Smoking habits - % Occasional smoker,,,,,,,,,,,,,,,,,,,,,,
Q55_4pct,Smoking habits - % Regular smoker,,,,,,,,,,,,,,,,,,,,,,
Q57_1pct,Sexual orientation - % Heterosexual or straight,,,,,,,,,,,,,,,,,,,,,,
Q57_2pct,Sexual orientation - % Gay / Lesbian,,,,,,,,,,,,,,,,,,,,,,
Q57_3pct,Sexual orientation - % Bisexual,,,,,,,,,,,,,,,,,,,,,,
Q57_4pct,Sexual orientation - % Other,,,,,,,,,,,,,,,,,,,,,,
Q57_5pct,Sexual orientation - % I would prefer not to say,,,,,,,,,,,,,,,,,,,,,,
Q58_1pct,Religion - % No religion,,,,,,,,,,,,,,,,,,,,,,
Q58_2pct,Religion - % Buddhist,,,,,,,,,,,,,,,,,,,,,,
Q58_3pct,Religion - % Christian,,,,,,,,,,,,,,,,,,,,,,
